chr2	33261679	33261684	15	0	11.658273
chr2	33402861	33402887	19	0	14.572841
chr2	33438530	33438547	11	0	8.743705
chr2	34071787	34071791	22	0	16.758767
chr2	34221685	34221689	18	0	13.844199
chr2	35329411	35329427	10	0	8.015062
chr2	37589486	37589492	19	0	14.572841
chr2	37673962	37673981	8	0	6.557778
chr2	38378039	38378043	17	0	13.115557
chr2	38491017	38491027	8	0	6.557778
chr2	40733051	40733053	30	0	22.587903
chr2	43187986	43187986	14	0	10.929631
chr2	43724762	43724786	8	0	6.557778
chr2	44347545	44347550	18	1	6.922099
chr2	44980667	44980668	8	0	6.557778
chr2	45558485	45558511	22	0	16.758767
chr2	50860898	50860899	12	0	9.472347
chr2	50907266	50907301	8	0	6.557778
chr2	51893422	51893457	12	0	9.472347
chr2	51894265	51894272	89	0	65.577784
chr2	51912267	51912281	10	0	8.015062
chr2	53013332	53013335	8	0	6.557778
chr2	55025526	55025529	10	0	8.015062
chr2	57643849	57643866	32	1	12.022594
chr2	58441786	58441839	8	0	6.557778
chr2	59434971	59434991	8	0	6.557778
chr2	60186264	60186287	8	0	6.557778
chr2	62465177	62465233	8	0	6.557778
chr2	65732809	65732883	9	0	7.286420
chr2	67391397	67391398	8	0	6.557778
chr2	68098963	68098978	24	1	9.108026
chr2	68186996	68186999	20	0	15.301483
chr2	68620110	68620115	29	0	21.859261
chr2	68848815	68848831	15	0	11.658273
chr2	69686485	69686500	8	0	6.557778
chr2	69928660	69928678	15	1	5.829136
chr2	70079732	70079736	16	0	12.386915
chr2	70989899	70989936	9	0	7.286420
chr2	71012791	71012816	8	0	6.557778
chr2	71044224	71044252	12	0	9.472347
chr2	71197455	71197468	9	0	7.286420
chr2	71520010	71520042	12	0	9.472347
chr2	71819860	71819906	11	0	8.743705
chr2	71830740	71830788	8	0	6.557778
chr2	72781776	72781783	8	0	6.557778
chr2	72786551	72786551	11	0	8.743705
chr2	72886920	72886927	13	0	10.200989
chr2	74626636	74626677	8	0	6.557778
chr2	74694233	74694237	17	0	13.115557
chr2	75391131	75391163	8	0	6.557778
chr2	75460815	75460821	9	0	7.286420
chr2	75505291	75505337	8	0	6.557778
chr2	75675045	75675053	19	0	14.572841
chr2	75761501	75761512	8	0	6.557778
chr2	76618812	76618864	9	0	7.286420
chr2	76781219	76781227	8	0	6.557778
chr2	77138820	77138835	12	0	9.472347
chr2	79927767	79927784	11	0	8.743705
chr2	84563278	84563299	11	0	8.743705
chr2	84638173	84638175	16	0	12.386915
chr2	84837958	84837998	9	0	7.286420
chr2	84848784	84848792	8	0	6.557778
chr2	87282148	87282159	15	0	11.658273
chr2	87316752	87316771	20	0	15.301483
chr2	89656722	89656725	10	0	8.015062
chr2	90275794	90275798	10	0	8.015062
chr2	90705451	90705476	12	0	9.472347
chr2	90871157	90871239	9	0	7.286420
chr2	91944955	91944960	10	0	8.015062
chr2	93586357	93586383	8	0	6.557778
chr2	93624523	93624598	10	0	8.015062
chr2	93811690	93811704	8	0	6.557778
chr2	93958637	93958644	11	0	8.743705
chr2	99359209	99359226	15	0	11.658273
chr2	101687103	101687126	8	0	6.557778
chr2	101928719	101928792	10	0	8.015062
chr2	102574855	102574863	8	0	6.557778
chr2	102987887	102987896	8	0	6.557778
chr2	103562083	103562108	8	0	6.557778
chr2	103643327	103643363	10	0	8.015062
chr2	103793953	103794000	17	0	13.115557
chr2	104021172	104021204	9	0	7.286420
chr2	105062368	105062383	39	0	29.145682
chr2	105171170	105171182	26	0	19.673335
chr2	105417473	105417507	15	0	11.658273
chr2	105478374	105478426	12	0	9.472347
chr2	106362556	106362558	10	0	8.015062
chr2	106424674	106424680	13	0	10.200989
chr2	106551887	106551894	38	0	28.417040
chr2	106657546	106657609	12	0	9.472347
chr2	109744179	109744198	11	0	8.743705
chr2	112179886	112179895	11	0	8.743705
chr2	115161058	115161094	16	0	12.386915
chr2	115415093	115415095	15	0	11.658273
chr2	115561517	115561546	8	0	6.557778
chr2	115671686	115671693	8	0	6.557778
chr2	115758620	115758666	10	0	8.015062
chr2	116633935	116633962	9	0	7.286420
chr2	116811540	116811549	22	1	8.379384
chr2	118942411	118942424	8	0	6.557778
chr2	119014055	119014068	11	0	8.743705
chr2	119016558	119016562	8	0	6.557778
chr2	119155486	119155487	14	0	10.929631
chr2	119178026	119178075	9	0	7.286420
chr2	119354251	119354260	13	0	10.200989
chr2	119549032	119549038	25	0	18.944693
chr2	119663951	119663968	10	0	8.015062
chr2	120962099	120962099	17	0	13.115557
chr2	121334689	121334691	9	0	7.286420
chr2	122061734	122061734	47	2	11.658273
chr2	123837210	123837216	12	0	9.472347
chr2	124328689	124328729	9	0	7.286420
chr2	124332172	124332173	46	1	17.123088
chr2	124811415	124811455	8	0	6.557778
chr2	125474263	125474289	9	0	7.286420
chr2	126585880	126585901	19	0	14.572841
chr2	127296836	127296842	12	0	9.472347
chr2	127903482	127903502	15	1	5.829136
chr2	128185503	128185555	8	0	6.557778
chr2	128635524	128635526	10	0	8.015062
chr2	128639755	128639814	8	0	6.557778
chr2	128870064	128870126	9	0	7.286420
chr2	129279391	129279391	18	0	13.844199
chr2	129489997	129490021	14	0	10.929631
chr2	129491635	129491637	8	0	6.557778
chr2	132309335	132309335	13	0	10.200989
chr2	132338901	132338906	9	0	7.286420
chr2	132538052	132538054	8	0	6.557778
chr2	134652104	134652104	13	0	10.200989
chr2	135306363	135306363	17	1	6.557778
chr2	139770894	139770994	10	0	8.015062
chr2	140011979	140011979	8	0	6.557778
chr2	141108700	141108713	10	0	8.015062
chr2	142427300	142427301	11	0	8.743705
chr2	143615818	143615820	9	0	7.286420
chr2	143962197	143962219	12	0	9.472347
chr2	144291367	144291398	10	0	8.015062
chr2	144406904	144406910	17	0	13.115557
chr2	145993960	145993978	19	0	14.572841
chr2	146775773	146775836	8	0	6.557778
chr2	149376066	149376130	9	0	7.286420
chr2	149674723	149674727	19	0	14.572841
chr2	150329659	150329689	13	1	5.100494
chr2	150348991	150348996	13	0	10.200989
chr2	151185730	151185786	8	0	6.557778
chr2	152106256	152106283	8	0	6.557778
chr2	153062492	153062513	11	0	8.743705
chr2	153314219	153314223	13	0	10.200989
chr2	154119371	154119391	15	0	11.658273
chr2	154807115	154807130	9	0	7.286420
chr2	155284209	155284229	8	0	6.557778
chr2	155638126	155638142	12	0	9.472347
chr2	156117211	156117213	21	0	16.030125
chr2	156554427	156554441	9	0	7.286420
chr2	156939700	156939703	11	0	8.743705
chr2	157258044	157258054	15	0	11.658273
chr2	157327252	157327306	8	0	6.557778
chr2	157532379	157532382	16	1	6.193457
chr2	157869225	157869227	12	0	9.472347
chr2	158704425	158704442	24	0	18.216051
chr2	159805132	159805143	8	0	6.557778
chr2	160347859	160347876	14	0	10.929631
chr2	160888389	160888422	11	0	8.743705
chr2	162709067	162709102	8	0	6.557778
chr2	162753692	162753700	10	0	8.015062
chr2	163111281	163111300	9	0	7.286420
chr2	164496452	164496494	8	0	6.557778
chr2	164558922	164558937	8	0	6.557778
chr2	164602981	164602983	11	0	8.743705
chr2	164648952	164648962	10	0	8.015062
chr2	164800378	164800456	8	0	6.557778
chr2	165501338	165501345	16	0	12.386915
chr2	165549212	165549216	8	0	6.557778
chr2	165589656	165589666	8	0	6.557778
chr2	165634545	165634558	11	0	8.743705
chr2	165848498	165848516	10	0	8.015062
chr2	166421721	166421735	13	0	10.200989
chr2	166484876	166484958	9	0	7.286420
chr2	166582737	166582757	8	0	6.557778
chr2	166763352	166763353	8	0	6.557778
chr2	166880221	166880224	10	0	8.015062
chr2	167039599	167039645	9	0	7.286420
chr2	167221348	167221421	10	0	8.015062
chr2	167473425	167473450	11	0	8.743705
chr2	167847831	167847840	10	0	8.015062
chr2	167896704	167896704	11	0	8.743705
chr2	167898633	167898657	16	0	12.386915
chr2	167905451	167905451	24	0	18.216051
chr2	168455915	168455927	9	0	7.286420
chr2	168646508	168646511	8	0	6.557778
chr2	168650773	168650784	50	0	37.160744
chr2	169857084	169857096	26	2	6.557778
chr2	169875734	169875734	10	0	8.015062
chr2	169937030	169937134	9	0	7.286420
chr2	170221259	170221266	9	0	7.286420
chr2	170463572	170463589	34	0	25.502472
chr2	170922666	170922675	15	0	11.658273
chr2	170970739	170970742	14	0	10.929631
chr2	171677505	171677550	8	0	6.557778
chr2	172062205	172062207	13	0	10.200989
chr2	172190233	172190234	18	1	6.922099
chr2	172208058	172208075	12	0	9.472347
chr2	172268734	172268754	11	0	8.743705
chr2	172408417	172408438	11	0	8.743705
chr2	172582858	172582865	8	0	6.557778
chr2	172948120	172948138	8	0	6.557778
chr2	173719173	173719203	13	0	10.200989
chr2	173904416	173904418	27	0	20.401977
chr2	179050808	179050823	15	0	11.658273
chr2	179358412	179358419	9	0	7.286420
chr2	179420547	179420622	11	0	8.743705
chr2	179500828	179500837	12	0	9.472347
chr2	179697029	179697104	9	0	7.286420
chr2	179721745	179721748	21	0	16.030125
chr2	180157096	180157120	11	0	8.743705
chr2	180608305	180608309	10	0	8.015062
chr2	180638650	180638650	47	0	34.974818
chr2	180652582	180652597	8	0	6.557778
chr2	180657176	180657233	8	0	6.557778
chr2	180697188	180697227	10	0	8.015062
chr2	180784825	180784885	8	0	6.557778
chr2	181262172	181262176	11	0	8.743705
chr3	5410655	5410658	11	0	8.743705
chr3	6746756	6746825	8	0	6.557778
chr3	8452708	8452728	10	0	8.015062
chr3	8492543	8492555	14	1	5.464815
chr3	8991861	8991868	12	0	9.472347
chr3	9227244	9227273	9	0	7.286420
chr3	9507649	9507716	9	0	7.286420
chr3	9593186	9593246	9	0	7.286420
chr3	9625116	9625141	8	0	6.557778
chr3	9637747	9637780	8	0	6.557778
chr3	14977603	14977606	10	0	8.015062
chr3	17133636	17133636	12	0	9.472347
chr3	17682072	17682086	27	0	20.401977
chr3	18816280	18816285	70	0	51.733585
chr3	18887784	18887803	13	0	10.200989
chr3	19381191	19381224	8	0	6.557778
chr3	19899190	19899207	11	0	8.743705
chr3	21919220	21919231	10	0	8.015062
chr3	22083394	22083412	19	0	14.572841
chr3	22384198	22384228	8	0	6.557778
chr3	23648999	23649052	9	0	7.286420
chr3	27238403	27238431	8	0	6.557778
chr3	27255089	27255097	11	0	8.743705
chr3	28110423	28110429	15	1	5.829136
chr3	28305124	28305193	8	0	6.557778
chr3	28843768	28843788	19	1	7.286420
chr3	29033527	29033561	23	0	17.487409
chr3	29926742	29926754	10	0	8.015062
chr3	30892364	30892366	17	1	6.557778
chr3	30915470	30915478	29	0	21.859261
chr3	30979475	30979493	8	0	6.557778
chr3	31080116	31080126	13	0	10.200989
chr3	31192325	31192336	14	1	5.464815
chr3	31280416	31280429	17	0	13.115557
chr3	32588430	32588455	9	0	7.286420
chr3	32821985	32822001	10	0	8.015062
chr3	32950239	32950265	13	0	10.200989
chr3	33025606	33025623	9	0	7.286420
chr3	34199299	34199323	9	0	7.286420
chr3	34837894	34837901	12	0	9.472347
chr3	34845607	34845611	41	0	30.602966
chr3	34860174	34860194	13	1	5.100494
chr3	34949592	34949592	27	2	6.800659
chr3	34952832	34952843	11	0	8.743705
chr3	35913817	35913887	9	0	7.286420
chr3	36763363	36763390	8	0	6.557778
chr3	40170641	40170643	8	0	6.557778
chr3	41196421	41196422	12	0	9.472347
chr3	41551023	41551067	16	1	6.193457
chr3	46967311	46967318	17	0	13.115557
chr3	51296674	51296703	8	0	6.557778
chr3	52342262	52342317	9	0	7.286420
chr3	52488837	52488863	14	0	10.929631
chr3	52501795	52501847	8	0	6.557778
chr3	53545914	53545930	15	0	11.658273
chr3	53738315	53738315	25	0	18.944693
chr3	54780280	54780289	24	1	9.108026
chr3	54823377	54823405	9	0	7.286420
chr3	55078135	55078136	21	0	16.030125
chr3	55851680	55851699	11	0	8.743705
chr3	57663804	57663809	32	0	24.045187
chr3	57739663	57739705	8	0	6.557778
chr3	58460513	58460566	9	0	7.286420
chr3	61334554	61334596	18	1	6.922099
chr3	63026729	63026748	9	0	7.286420
chr3	64409918	64409932	14	0	10.929631
chr3	65745423	65745423	22	1	8.379384
chr3	66775260	66775271	33	0	24.773829
chr3	67061677	67061686	8	0	6.557778
chr3	68653169	68653172	20	1	7.650741
chr3	70551405	70551417	14	0	10.929631
chr3	72946850	72946854	20	0	15.301483
chr3	75737852	75737867	15	0	11.658273
chr3	79503115	79503117	19	1	7.286420
chr3	79521067	79521091	16	0	12.386915
chr3	79653742	79653770	10	0	8.015062
chr3	81121010	81121023	13	1	5.100494
chr3	82411995	82412005	19	1	7.286420
